Male_EDL1,Male_EDL2,Male_EDL3,Male_EDL4,Male_EDL5,Male_EDL6,Female_EDL1,Female_EDL2,Female_EDL3,Female_EDL4,Female_EDL5,Female_EDL6,Male_SOL1,Male_SOL2,Male_SOL3,Male_SOL4,Male_SOL5,Male_SOL6,Female_SOL1,Female_SOL2,Female_SOL3,Female_SOL4,Female_SOL5,Female_SOL6,gene_id_go,transcript
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,ENSRNOT00000073737
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Olr341,NM_001001042
21.608737568629532,26.151157510542905,30.84301377011476,32.53434555090817,30.686351625145587,30.881629435538766,34.86527266403177,40.46610679531736,24.697688192214763,25.50202408539735,42.3791908099375,34.617592072261296,15.328127314604705,17.214021590225165,22.155996969789403,26.987109182082126,26.194719382538064,23.490432480551156,25.617538477460027,27.797573210514123,34.5304311723357,32.79150124966739,33.46141303151591,29.22741929796054,Ube2v2,NM_183052
0.4417496063369366,0,0,0.9539662393952206,0,0,0,0,0.3849217315336262,0,0,0.45271177800159584,0,0,0,0,0,0,0.3867622016334985,0,0,0,0,0,Mir10b,NR_031815
0.033507798949705,0,0.07584924546627674,0.07236069595969313,0.027024659481335825,0.029952344175733187,0,0.0421303459232174,0.029197264256899967,0.050571921956676535,0,0.13735722700674724,0.06954724432235397,0.0660219620030389,0.027302243803957203,0.10289641226596927,0,0,0.0293368684607177,0.029114495054613252,0.029197264256899967,0.0758578829350148,0,0.03022140693425016,NA,ENSRNOT00000029920
2.4991716483075828,2.349899958758525,1.7348743334989014,1.5831218284219646,1.3034395364857851,0.9680618365862832,1.5026887853976336,0.7960448683332905,0.5081233238064996,0.565784313724652,0.5142615906050957,1.0927741741657897,3.5618536952927107,1.3951994029171604,1.5068854679715575,1.0744308072491884,1.0155047911850317,1.3484581934296174,1.3711991411546107,0.8106926110847189,0.6823370348258708,0.7166601307178925,0.5079754788835115,1.096974328307881,Ncln,ENSRNOT00000007110
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,ENSRNOT00000042119
0.1551104232098862,0.12136969391896378,0.17555627246785038,0.14355589520581552,0.053614039127491374,0.09903708831230693,0.02297142353015409,0.1393035137866162,0.03861617002960447,0.10032929385882769,0.14248887836024762,0.06812551836471323,0.09198287169003468,0.19647078568460707,0.09027456131221008,0.06804516540552133,0.1313063220692923,0.10446952704671886,0.09700202479993404,0.1540267994237616,0.07723234005920894,0.11705084283529897,0.09383143720747995,0.03997069651589275,Slc12a8,ENSRNOT00000040167
6.709524758543799,6.090380599903147,7.748567141630342,7.179107219610124,7.455917820264775,9.322043904420914,7.286105372718947,9.046840971452854,5.21149075739064,4.914285063744996,8.043308515942563,9.022836886904441,7.215044240507563,7.447514593377478,7.470658229872966,8.8451582297828,8.108555687601198,8.695457848710967,8.691907410354846,9.166797896742773,11.362108021823756,11.523941198432322,11.338967144497802,11.363611054397701,Slc25a16,NM_001100860
0,0,0.07310219029848403,0.03486999332464086,0.026045899178188853,0,0.03347880840444322,0.08120899676950155,0.028139818066509226,0.0487403432942617,0.12459892663051028,0.19857377787595148,0,0.0636308245461884,0.07894029043518411,0.049584890820321206,0.054676370193843464,0,0.16964619709477397,0.08418013962470672,0.1125592722660369,0.02437017164713085,0,0,Glrb,NM_053296
0,0.031071671169404843,0,0,0,0,0.023523517121123865,0.08559091483270038,0.019772134183395504,0,0,0.023254280773880278,0,0,0,0,0,0,0.03973334587940748,0,0,0,0,0,Cpn1,ENSRNOT00000018221
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,ENSRNOT00000075322
11.247324257303443,10.045513136437165,15.596979945249785,14.595161511521617,12.683300540215217,14.818165908616326,9.895143715872349,11.313274557533061,7.010403235965744,6.208916635481511,10.685826296085473,13.374813118097654,19.1522456319599,17.88861726029814,23.77777233108273,20.209693351181713,20.106130565650705,20.70117613315629,16.589591658029462,15.75950707372219,13.66763754316747,13.595386425968137,16.047347786488505,14.859888684576058,Vipas39,NM_001101004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,ENSRNOT00000071909
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043018995993735196,0,0,0,0,0,0,0,0,0,Vom1r67,NM_001008912
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taar7a,NM_175585
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Olr23,NM_001000119
0.1488429894612862,0.03396913252008092,0.07019279091643461,0.04017863991270442,0.11004090479687671,0.09978713735825795,0.154302637808423,0.18714468961874314,0.23777493874745895,0.0936010456617004,0.11166400457175304,0.15253658053222238,0.7637477003364948,0.7820592222431069,0.7883048168496516,0.42850312333712665,0.6090034958298809,0.5750354050351487,0.4886833073189876,1.5303784579788904,2.194014207533371,2.3025857232778297,1.659738416393247,0.5034176402378379,Bdnf,NM_001270635
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,ENSRNOT00000071191
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,ENSRNOT00000070915
0,0,0,0,0,0,0.06682316376308546,0,0.05616662481548227,0.04864247111897201,0,0,0,0,0,0,0.0545665782858237,0,0,0,0,0,0,0,Rps9,NM_031108[[2]]
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161972626378162,0,0,0,0,Vom2r25,NM_001099482
10.014706133678473,10.056502335499832,12.33225435937221,13.004998991245051,11.824794889295116,11.578001392987447,13.593566020817082,16.38611084899154,8.633305547137166,8.262745218861653,14.665701392457162,15.84641875843523,10.697893670330547,11.392193904462806,15.993618077937093,15.21266100447016,15.418281516376055,13.807920293521741,14.099123253890713,16.1734653284831,16.754663056438705,17.04946940282185,14.203716893684335,16.11394354989584,NA,ENSRNOT00000000427
0.16023529813885556,1.097072982054527,0.8161050678996316,0.8650775382202915,0.7107800206680124,0.7877815380795583,0.6644512922598981,0.5036714400304776,0.20943328820548382,0.12091822271504857,0.10303771470110419,0.3284231867033208,0.9423015150032088,1.026086748900807,0.4569605165124884,0.7380805878179593,0.4069341162679897,0.5036323511314921,0.631304026293614,0.20883958099906444,0.2792443842739784,0.3627546681451457,0.27140860306403186,0.7948582020127992,Nt5c,ENSRNOT00000004853
41.48599024613103,47.476643733349746,37.20759374625383,33.313153871508995,35.27108932194849,36.48153596638893,31.751187344306622,32.765746295332605,19.510084218370782,17.518098035801476,28.02545717230297,30.697097233078658,43.46767666487082,41.829944151535024,33.37578291978028,26.847442242237324,29.35062415631924,30.65666124001632,25.831865491994133,29.019499392677673,20.94560880968903,22.77352744654192,25.050950748206006,28.83954132729232,Atp6v1f,ENSRNOT00000009737
0,0.06420066818060086,0,0,0,0,0,0,0,0,0,0,0.0648746446551267,0.09237931781729983,0.07640374750980819,0.0719874120867565,0,0.03684068196567999,0.0410487633671386,0,0,0,0,0,Spem1,ENSRNOT00000020675
0.022766291768664817,0,0.025767225942089755,0.12291054384642913,0,0.10175299900834181,0,0.0572494629708401,0.059512721613000356,0,0.02927927495761873,0,0.03150177780653197,0,0.05565010545572553,0.01747779484943237,0.03854490210828397,0.053667206210997645,0.039864851043074544,0,0.03967514774200024,0.017180106820743307,0,0.041066819635477515,NA,ENSRNOT00000005580
5.09744728530916,5.272718243149348,5.312797720519832,5.068445153100578,4.643569231473492,5.17940589164015,4.980285100048937,3.8731681612336075,3.2913299923290342,3.2101808129483347,4.810676303584988,5.674930048841025,6.977235916498156,7.370223197740613,7.440287709234837,7.319908139910785,6.581402592274323,6.858202993254604,7.9305397978512415,6.117902241849212,5.783793481665584,6.697101351150836,5.21774254268263,5.68898996458264,Stk24,NM_001127494
38.89195462155465,37.181276776998,39.9473306456092,38.30632396130312,41.87164882075755,44.02817690829151,39.79351840520751,44.36103866452251,29.29484831729257,28.8198376882389,48.66542402482459,39.99015084291605,28.596465179823962,28.336695532279222,32.123077862817105,33.715599544862535,32.67054676027633,33.06004110764855,34.869407845923256,30.983240483951995,35.314492699215954,36.91408655953619,37.63382578551479,32.4422891282938,Zmynd11,NM_203368
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Olr1695,NM_001000272
21.218324732674038,22.00776322081386,21.445164731014764,20.257862128881268,16.26482839331864,17.56932494048635,24.003335038188983,16.872934833045733,13.696265113465813,10.576324786309115,18.40774548345366,21.91653490092689,23.526512781428142,20.564494948834266,19.965470236523455,19.26866078070427,19.5691737930235,18.347307570601494,18.87046718770137,17.06977668141374,15.804630376639947,16.658062678038,11.633168630248798,13.127492268980543,Ubr2,NM_001178071
10.834592665928572,12.290098695173114,12.463907878985585,11.861129215728637,10.491472329488253,12.746253230974252,13.846909299946415,13.742979846616949,8.98811915451198,8.846694060600603,13.898989039240472,13.611367025500282,7.704016016401749,8.141832290788303,10.459991925372808,13.948664817036978,12.782732234630647,12.461397285449712,14.842356380688148,14.415060170070149,16.77305734864528,15.13481071358727,13.483052688749797,14.476053921505828,Pank3,NM_001108272
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,ENSRNOT00000072988
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cd177,ENSRNOT00000051619
1.8865015837784476,0.861079484235708,1.1862057838079567,1.4226436828791909,1.666403023353788,0.9100818605335647,0.5898141562745471,0.45180079919151794,0.26092331304207245,0.38414847060934426,0.8472417063296017,0.5830634901998165,2.54820584187819,1.2980213350522836,1.2199416774342817,1.1264373564806738,1.1914042270130498,0.4000009119644321,0.786512686157674,0.6504591012667793,0.23483098173786524,0.3615515017499711,0.6847244095024946,0.9452647150237014,RT1-CE5,NM_001033986
33.864934390961,33.30180778691822,34.23850009734248,32.64080776463144,31.976257189084954,33.92013715948942,31.11817549819297,30.043456587651068,20.20949553741602,20.534209794753323,32.3981963992962,35.685680471505925,42.564325963796676,43.98112025089856,47.47838500360764,40.39280435483881,41.265125613694096,43.331115541936505,37.410918656019064,37.644540796428565,33.565174989732206,37.49097522682697,38.510634014826984,39.36336251768405,Tsnax,NM_022262
0.572492483456616,0.5599497768278308,0.5785316652602955,0.7506154741398487,0.6760984554827444,0.4934696397767609,0.5087072950932467,0.46273610515921076,0.33850229554400846,0.30858535818150395,0.31554479763242604,0.6286061630850185,0.5941195164658672,0.8661492683927341,0.7496813569354109,0.8005275335176316,0.7269519435836233,0.7711669886115331,0.8234503944757373,0.4974313473534688,0.7304523219633867,0.8640390029082112,0.3290036983426943,0.8113966529251673,Jade3,ENSRNOT00000061140
60.413687974126255,64.03892197848008,71.40070750022653,74.9284365383805,68.27176859920274,70.69051547617563,72.77323941508368,72.47959959971202,49.30445991974367,44.20547138040589,74.50949182062467,76.55822192837282,49.23484658905823,60.025283402776935,56.75194778433422,59.15474160366271,58.66239088093963,55.614974233207626,65.40546967182965,58.701185960503295,55.446483083807294,54.382445286114724,56.970860999782715,59.53954530683513,Tmem59,ENSRNOT00000013224
0.10031397310567937,0,0,0,0.08090507432224914,0,0,0,0,0,0,0,0,0,0,0.07701153355531139,0,0.0788237091224028,0,0,0,0,0,0,NA,ENSRNOT00000057873
